qid,b1,b2,b3,b4,b5h,b9h
5a8c41bb5542997f31a41e08,0.000000,0.000000,0.000000,0.464899,0.906250,0.000000
5a8c4521554299240d9c20ff,0.000000,0.000000,0.349040,0.000000,0.383743,0.390678
5a8c473a554299653c1aa016,0.000000,0.696827,0.665577,0.634327,0.665577,0.665577
5a8c4a25554299585d9e3647,0.000000,0.000000,0.000000,0.000000,0.320496,0.176166
5a8c4cda554299653c1aa02f,0.000000,0.956250,0.825000,0.893750,0.862500,0.925000
5a8c4ffb554299653c1aa038,0.000000,0.432010,0.862500,0.862500,0.400760,0.244510
5a8c570d5542996e8ac88a5f,0.000000,0.000000,0.000000,0.000000,0.488871,0.000000
5a8c5739554299240d9c212f,0.000000,0.968750,0.937500,0.906250,0.000000,0.000000
5a8c59555542995e66a475ce,0.000000,0.000000,0.000000,0.414443,0.380674,0.446303
5a8c5ab85542996e8ac88a70,0.000000,0.316368,0.862500,0.831250,0.863393,0.737500
5a8c5abe5542995e66a475d1,0.000000,0.968750,0.364643,0.806250,0.875000,0.271482
5a8c5c275542996e8ac88a7a,0.000000,0.000000,0.862500,0.398229,0.000000,0.000000
5a8c61335542996e8ac88a92,0.283874,0.427886,0.347921,0.350930,0.395971,0.161145
5a8c63e4554299585d9e367d,0.000000,0.340792,0.504672,0.407884,0.264734,0.323827
5a8c65495542996e8ac88aa1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8c696d5542995e66a475e6,0.000000,0.000000,0.000000,0.000000,0.418841,0.248340
5a8c6aec5542995e66a475e9,0.000000,0.381250,0.342402,0.312250,0.337500,0.000000
5a8c6d27554299585d9e3695,0.000000,0.000000,0.420902,0.000000,0.000000,0.239776
5a8c7a5d554299240d9c217d,0.000000,0.569089,0.568422,0.470536,0.465942,0.313187
5a8c7dcf554299240d9c2197,0.255655,0.475404,0.449063,0.411963,0.380744,0.414421
5a8c835b554299653c1aa0a1,0.000000,0.405335,0.457329,0.423749,0.399842,0.274874
5a8c8a17554299653c1aa0b4,0.000000,0.499566,0.460333,0.000000,0.426147,0.404107
5a8c8f1f554299585d9e36df,0.389597,0.249930,0.389189,0.455355,0.330179,0.380068
5a8c9070554299653c1aa0be,0.362153,0.481333,0.460227,0.417745,0.387490,0.272679
5a8c9eed5542996e8ac88af0,0.000000,0.384349,0.455456,0.422291,0.000000,0.000000
5a8c9f04554299585d9e3701,0.259930,0.000000,0.000000,0.000000,0.236240,0.203251
5a8ca3a25542996e8ac88afa,0.000000,0.521366,0.462333,0.000000,0.394020,0.379834
5a8ca49e5542996e8ac88afc,0.000000,0.000000,0.267996,0.000000,0.000000,0.000000
5a8ca77d554299240d9c21b6,0.000000,0.546832,0.507417,0.475952,0.453082,0.529040
5a8ca860554299240d9c21bc,0.000000,0.000000,0.837500,0.731250,0.875000,0.875000
5a8caa69554299240d9c21c7,0.300652,0.968750,0.419927,0.586155,0.306320,0.557381
5a8cab415542996e8ac88b13,0.000000,0.420529,0.686749,0.282896,0.421655,0.499249
5a8caeed554299240d9c21d8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8cb0025542996e8ac88b25,0.000000,0.000000,0.937500,0.906250,0.875000,0.485840
5a8cb26c5542996e8ac88b29,0.000000,0.868750,0.862500,0.806250,0.485410,0.862500
5a8cb92e55429941ae14dedb,0.000000,0.497303,0.414813,0.000000,0.316909,0.507337
5a8cbdcc554299653c1aa106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8cd579554299585d9e373d,0.000000,0.968750,0.937500,0.831250,0.421238,0.883173
5a8cd8b955429941ae14df0e,0.000000,0.512787,0.937500,0.474477,0.419037,0.906250
5a8ce118554299441c6b9f4d,0.264572,0.389261,0.284682,0.326446,0.300391,0.097748
5a8ce359554299441c6b9f58,0.000000,0.485737,0.454430,0.453120,0.458997,0.363927
5a8ce3b455429941ae14df31,0.000000,0.000000,0.483295,0.806250,0.421924,0.363856
5a8ce564554299585d9e375b,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8ceec0554299441c6b9f88,0.000000,0.569021,0.000000,0.937500,0.420242,0.390337
5a8cf156554299585d9e3778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8cfc8e554299441c6b9f9e,0.000000,0.000000,0.623781,0.492531,0.488442,0.249787
5a8cfe9155429941ae14df5a,0.000000,0.000000,0.390874,0.268348,0.000000,0.391846
5a8d072e554299585d9e3798,0.359968,0.478094,0.448521,0.000000,0.390855,0.264407
5a8d1f3f5542994ba4e3dc09,0.250667,0.323601,0.375891,0.416902,0.287397,0.164378
5a8d259055429941ae14df89,0.000000,0.573154,0.441904,0.000000,0.000000,0.650000
5a8d3e795542994ba4e3dc31,0.262605,0.482846,0.452004,0.420346,0.482846,0.425023
5a8d4e735542994ba4e3dc62,0.850000,0.893750,0.968750,0.431521,0.875000,0.875000
5a8d7acf554299068b959d09,0.486531,0.333345,0.507758,0.523347,0.507758,0.000000
5a8d844c554299068b959d22,0.000000,0.544282,0.862500,0.250840,0.800000,0.675000
5a8d863c554299068b959d2a,0.000000,0.968750,0.510410,0.937500,0.000000,0.000000
5a8d92a3554299068b959d40,0.000000,0.893750,0.451591,0.420341,0.635000,0.537500
5a8da6c0554299441c6ba02c,0.305313,0.422178,0.937500,0.360022,0.875000,0.305035
5a8db0d0554299068b959da9,0.000000,0.000000,0.000000,0.000000,0.000000,0.268825
5a8db1ad554299441c6ba038,0.000000,0.000000,0.472396,0.000000,0.875000,0.000000
5a8db1e7554299068b959db4,0.000000,0.000000,0.376141,0.000000,0.599686,0.968750
5a8db31f5542994ba4e3dd09,0.000000,0.530516,0.520833,0.273535,0.000000,0.218406
5a8db3c7554299441c6ba03e,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8db79e554299068b959dd8,0.000000,0.000000,0.585963,0.000000,0.550121,0.425121
5a8dbecc554299441c6ba080,0.292443,0.000000,0.000000,0.466866,0.000000,0.000000
5a8dbf66554299653c1aa14f,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8dc29f55429941ae14e059,0.000000,0.000000,0.483633,0.000000,0.421133,0.405382
5a8dc4d0554299068b959dec,0.000000,0.868750,0.937500,0.470453,0.538975,0.280791
5a8dd5c75542995a26add406,0.000000,0.968750,0.000000,0.000000,0.000000,0.285111
5a8dd64e55429917b4a5bcc8,0.000000,0.000000,0.000000,0.434609,0.429264,0.467857
5a8dd768554299068b959dff,0.000000,0.968750,0.937500,0.906250,0.937500,0.906250
5a8dd7845542995a26add411,0.000000,0.000000,0.000000,0.353618,0.425000,0.272250
5a8ddcb15542995a26add42e,0.000000,0.968750,0.000000,0.000000,0.506530,0.000000
5a8ddf53554299068b959e11,0.379689,0.497687,0.467315,0.437529,0.405207,0.502961
5a8dea2555429917b4a5bcd5,0.000000,0.717386,0.686136,0.000000,0.623636,0.298910
5a8ded82554299068b959e1c,0.000000,0.370077,0.465500,0.453916,0.496811,0.492191
5a8df86d554299068b959e26,0.304690,0.506708,0.387071,0.435801,0.296649,0.206200
5a8e06ef5542995085b37387,0.000000,0.000000,0.000000,0.379233,0.875000,0.537720
5a8e0bf25542995085b373af,0.000000,0.424628,0.498013,0.457468,0.000000,0.335566
5a8e1370554299653c1aa166,0.750000,0.968750,0.837500,0.968750,0.875000,0.937500
5a8e13ff5542995085b373b5,0.358020,0.302130,0.269446,0.417212,0.418593,0.444268
5a8e171b554299068b959e5a,0.000000,0.521516,0.000000,0.481551,0.453779,0.663855
5a8e1921554299653c1aa16b,0.000000,0.553750,0.597500,0.000000,0.435000,0.410000
5a8e20125542990e94052a5e,0.000000,0.968750,0.937500,0.906250,0.906250,0.862500
5a8e251c554299068b959e6c,0.254959,0.506419,0.349159,0.417470,0.384971,0.226136
5a8e2bc55542995085b373b9,0.000000,0.000000,0.324597,0.000000,0.278145,0.156218
5a8e2e0e5542995085b373c6,0.000000,0.547044,0.937500,0.484819,0.937500,0.506466
5a8e37955542995085b373e6,0.000000,0.000000,0.000000,0.371591,0.875000,0.750000
5a8e3a2a5542990e94052a94,0.000000,0.399919,0.448891,0.422963,0.937500,0.469135
5a8e3d97554299068b959e7e,0.850000,0.968750,0.000000,0.937500,0.000000,0.937500
5a8e46c55542990e94052aac,0.000000,0.489351,0.000000,0.000000,0.399180,0.000000
5a8e48765542995a26add4c4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8e4bfd55429917b4a5bd85,0.399291,0.529494,0.968750,0.419229,0.435744,0.310744
5a8e4f835542990e94052ac4,0.000000,0.000000,0.366523,0.550304,0.000000,0.289634
5a8e553b5542990e94052ad5,0.850000,0.523893,0.480708,0.458855,0.875000,0.937500
5a8e55eb5542990e94052adb,0.268411,0.316462,0.284702,0.347489,0.396281,0.190993
5a8e59a55542990e94052ae3,0.250794,0.294869,0.447414,0.242673,0.313202,0.406385
5a8e5f9d5542990e94052aec,0.000000,0.515673,0.454183,0.420262,0.440000,0.302605
5a8e81715542995085b37436,0.000000,0.000000,0.000000,0.000000,0.875000,0.750000
5a8e89435542990e94052b38,0.367026,0.534135,0.455095,0.461051,0.937500,0.271104
5a8e8b1c5542990e94052b41,0.259594,0.482550,0.449069,0.414744,0.439695,0.489887
5a8e8fdd5542990e94052b58,0.000000,0.524421,0.338268,0.453206,0.000000,0.187834
5a8e98995542990e94052b68,0.370819,0.395804,0.369643,0.332864,0.402161,0.179803
5a8e9b9e5542990e94052b76,0.000000,0.384226,0.937500,0.348492,0.529769,0.781250
5a8e9f6e5542990e94052b80,0.270287,0.471082,0.479673,0.474066,0.522939,0.476905
5a8ec88d5542995a26add51c,0.363003,0.299399,0.370260,0.364775,0.449868,0.445928
5a8ecd045542995085b37495,0.364848,0.403412,0.272893,0.831250,0.309875,0.186304
5a8ed37a5542995085b374a8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8edb6a55429917b4a5bdea,0.000000,0.000000,0.000000,0.314000,0.471461,0.000000
5a8edc0a55429917b4a5bdef,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8edecc5542995a26add535,0.000000,0.499507,0.837500,0.413204,0.281069,0.266987
5a8ee3085542995a26add554,0.000000,0.000000,0.447769,0.420277,0.521681,0.260715
5a8eecf95542995a26add563,0.000000,0.968750,0.937500,0.906250,0.968750,0.968750
5a8ef3f15542995085b374be,0.361382,0.484047,0.491946,0.327704,0.403114,0.353327
5a8efa3d55429918e830d16d,0.000000,0.000000,0.000000,0.468544,0.425847,0.353107
5a8effff5542997ba9cb3182,0.000000,0.591050,0.527493,0.518220,0.371207,0.507605
5a8f00e55542997ba9cb3184,0.275128,0.555410,0.620840,0.000000,0.394030,0.000000
5a8f05c1554299458435d518,0.368494,0.396934,0.287972,0.432101,0.393767,0.198613
5a8f11c75542995085b374eb,0.000000,0.406406,0.491465,0.425024,0.440000,0.522715
5a8f13175542997ba9cb31c3,0.000000,0.000000,0.473225,0.000000,0.284396,0.154286
5a8f15c75542997ba9cb31d5,0.358491,0.428271,0.375779,0.414462,0.324545,0.273265
5a8f182255429924144829ae,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8f19d1554299458435d573,0.000000,0.968750,0.507422,0.488657,0.875000,0.750000
5a8f1f845542997ba9cb31d6,0.406667,0.893750,0.862500,0.452855,0.775000,0.389590
5a8f1fa555429924144829d5,0.000000,0.000000,0.461263,0.000000,0.401061,0.275940
5a8f21e955429918e830d196,0.404270,0.519968,0.611786,0.457468,0.557851,0.301218
5a8f25d45542997ba9cb31ef,0.000000,0.000000,0.000000,0.731250,0.875000,0.000000
5a8f2b0455429918e830d1b6,0.359396,0.476723,0.353065,0.000000,0.290596,0.164087
5a8f3df85542997ba9cb31fe,0.406596,0.642136,0.937500,0.450000,0.548386,0.603750
5a8f4071554299458435d593,0.000000,0.000000,0.000000,0.545536,0.342517,0.389286
5a8f432a55429918e830d1e1,0.000000,0.968750,0.937500,0.906250,0.906250,0.906250
5a8f455e55429918e830d1e6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8f46ad5542995b44241ff6,0.332465,0.968750,0.937500,0.862500,0.893750,0.381243
5a8f46b15542992414482a2b,0.000000,0.544719,0.536382,0.565192,0.587287,0.517269
5a8f4fb95542997ba9cb3231,0.000000,0.521347,0.488993,0.445289,0.407975,0.301042
5a8f55b05542992414482a5e,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8f5b8155429918e830d203,0.277749,0.000000,0.355459,0.000000,0.000000,0.000000
5a8f5d2a5542992414482a7c,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8f619955429918e830d20b,0.000000,0.000000,0.000000,0.000000,0.000000,0.276787
5a8f676055429918e830d211,0.850000,0.737670,0.706420,0.675170,0.706420,0.968750
5a8f74e755429918e830d229,0.000000,0.000000,0.000000,0.435375,0.000000,0.000000
5a8f766955429918e830d22a,0.850000,0.968750,0.482162,0.906250,0.875000,0.277647
5a8f7fe7554299458435d65d,0.000000,0.000000,0.000000,0.442635,0.439830,0.264555
5a8f9330554299458435d67a,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8f954455429918e830d280,0.377655,0.508761,0.516152,0.489947,0.459063,0.411350
5a8f95945542997ba9cb32dc,0.000000,0.496098,0.000000,0.432149,0.327392,0.392857
5a8f96d755429918e830d286,0.363846,0.334356,0.451093,0.387614,0.406364,0.937500
5a8f97535542995b4424206c,0.256579,0.301515,0.370343,0.414238,0.308294,0.259468
5a8f987e55429918e830d28a,0.000000,0.547159,0.457149,0.906250,0.968750,0.906250
5a8f992355429918e830d28c,0.000000,0.497457,0.347656,0.462500,0.282677,0.309668
5a8f9b43554299458435d696,0.377479,0.487175,0.455884,0.414935,0.424750,0.293425
5a8f9d04554299458435d69d,0.000000,0.968750,0.502365,0.906250,0.906250,0.750000
5a8fa3c75542992414482b14,0.308604,0.000000,0.000000,0.448830,0.447304,0.282684
5a8fa9d35542992414482b2d,0.289107,0.442934,0.409731,0.355250,0.420682,0.288424
5a8fb26255429918e830d2b1,0.000000,0.968750,0.545120,0.906250,0.542105,0.968750
5a8fbc8f55429918e830d2c4,0.000000,0.000000,0.000000,0.455833,0.424681,0.000000
5a8fc46d55429918e830d2d2,0.000000,0.945673,0.914423,0.883173,0.452510,0.914423
5a8fc50555429918e830d2d3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8fe3c95542995651fb5082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a8fff3455429916514e7402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a900e115542990a98493580,0.264052,0.968750,0.000000,0.906250,0.875000,0.650000
5a901c1d5542995651fb50b4,0.000000,0.305551,0.352895,0.321521,0.487857,0.266973
5a901c2c5542990a9849358c,0.000000,0.968750,0.498057,0.586719,0.968750,0.523440
5a901e245542995651fb50c2,0.000000,0.968750,0.937500,0.906250,0.775000,0.712500
5a901f365542995651fb50c8,0.000000,0.000000,0.594853,0.563603,0.532353,0.407353
5a901f3e55429933b8a2047e,0.382179,0.535208,0.464764,0.495011,0.619814,0.534429
5a90224855429916514e7424,0.362370,0.295228,0.377995,0.419399,0.307826,0.188124
5a90228555429916514e7425,0.000000,0.419297,0.000000,0.937500,0.906250,0.937500
5a903bd755429916514e743a,0.000000,0.455893,0.425096,0.523190,0.352610,0.232695
5a904f705542995651fb5123,0.000000,0.498048,0.480924,0.449674,0.436456,0.287458
5a9059c655429916514e7480,0.000000,0.893750,0.937500,0.466453,0.875000,0.750000
5a905ac25542990a984935fe,0.000000,0.787155,0.539852,0.000000,0.547479,0.787155
5a90628a5542995b442420a8,0.000000,0.000000,0.000000,0.395750,0.355808,0.000000
5a90647455429933b8a20511,0.000000,0.614513,0.937500,0.552013,0.622097,0.517857
5a9067005542990a98493616,0.376065,0.430561,0.470225,0.434714,0.329173,0.204837
5a90689c5542990a9849361f,0.262416,0.489072,0.457822,0.423502,0.395322,0.191156
5a906beb55429916514e74b9,0.255137,0.402846,0.346305,0.424418,0.313398,0.359879
5a9076245542995b442420c2,0.284264,0.893750,0.837500,0.806250,0.000000,0.750000
5a907f3e55429933b8a2052c,0.000000,0.000000,0.000000,0.806250,0.937500,0.875000
5a9080505542995651fb5178,0.000000,0.000000,0.937500,0.937500,0.875000,0.750000
5a9088ac55429933b8a2053d,0.282254,0.000000,0.000000,0.466798,0.000000,0.906250
5a908dd65542995651fb518a,0.000000,0.394222,0.464887,0.426635,0.402184,0.170557
5a908e0455429933b8a20556,0.000000,0.968750,0.484544,0.466806,0.000000,0.216810
5a908e9d5542995651fb518b,0.000000,0.000000,0.405748,0.000000,0.343886,0.000000
5a9093d955429916514e74fe,0.355899,0.479353,0.450576,0.418290,0.906250,0.388895
5a9094055542995651fb5197,0.000000,0.000000,0.000000,0.000000,0.000000,0.192568
5a90a47c5542990a9849367a,0.000000,0.000000,0.401155,0.831250,0.274787,0.000000
5a90ab5e55429916514e7519,0.000000,0.000000,0.000000,0.000000,0.000000,0.342084
5a90b4345542990a984936ba,0.000000,0.495616,0.471787,0.436747,0.599590,0.630840
5a90b6e055429933b8a205a9,0.311250,0.499163,0.000000,0.351553,0.318677,0.292298
5a90b7b45542990a984936c6,0.000000,0.968750,0.000000,0.456250,0.325000,0.750000
5a90b87055429933b8a205b8,0.000000,0.498601,0.467351,0.432740,0.389270,0.265867
5a90bfd755429916514e7554,0.357674,0.478728,0.447321,0.413678,0.384288,0.260012
5a90c1a755429916514e755b,0.000000,0.000000,0.862500,0.000000,0.800000,0.000000
5a90c47955429916514e7566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5a90c9f45542995651fb51f8,0.364953,0.410835,0.274565,0.244721,0.315430,0.090430
5a90cac55542995651fb51fd,0.000000,0.419355,0.451506,0.906250,0.875000,0.750000
5a90d3ff55429916514e7587,0.000000,0.000000,0.526265,0.478437,0.500500,0.000000
5a90db4c55429916514e759e,0.000000,0.968750,0.937500,0.587500,0.000000,0.000000
5ab1dbce5542993be8fa985b,0.366032,0.000000,0.000000,0.000000,0.409426,0.968750
5ab1e25f5542993be8fa986c,0.362821,0.492802,0.355036,0.424254,0.393943,0.162602
5ab1e3c6554299722f9b4c97,0.361541,0.228813,0.000000,0.000000,0.251185,0.429994
5ab1e4a6554299449642c7fc,0.000000,0.000000,0.800000,0.906250,0.447866,0.803676
5ab1e5855542993be8fa9875,0.364589,0.000000,0.000000,0.000000,0.000000,0.000000
5ab1e7bc554299449642c801,0.275623,0.000000,0.000000,0.000000,0.310659,0.471361
5ab1f0c9554299340b525430,0.000000,0.000000,0.937500,0.000000,0.000000,0.750000
5ab1f80155429970612095a0,0.000000,0.000000,0.000000,0.339144,0.439707,0.305736
5ab204bc5542993be8fa98ae,0.362923,0.408383,0.276624,0.419936,0.388278,0.361281
5ab22f28554299722f9b4cc5,0.396016,0.000000,0.000000,0.000000,0.000000,0.306734
5ab247655542993be8fa98cf,0.000000,0.441672,0.385457,0.357178,0.000000,0.000000
5ab2478555429970612095d0,0.371327,0.000000,0.000000,0.000000,0.384282,0.000000
5ab24a7955429970612095d7,0.000000,0.000000,0.000000,0.000000,0.000000,0.162335
5ab24eaf554299449642c86b,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab24fbe554299449642c86d,0.386747,0.454205,0.322955,0.359864,0.358391,0.204931
5ab2532c55429970612095e2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab2574d55429970612095e4,0.000000,0.000000,0.441628,0.404611,0.506157,0.000000
5ab25a2d554299340b5254a4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab25b6e5542993be8fa98e0,0.000000,0.868750,0.361588,0.422804,0.403140,0.287151
5ab261b6554299340b5254aa,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab26205554299340b5254ab,0.000000,0.433206,0.458477,0.453136,0.000000,0.392857
5ab2648e554299449642c88d,0.000000,0.000000,0.937500,0.576076,0.875000,0.650000
5ab2662d55429970612095f3,0.000000,0.571774,0.000000,0.550488,0.000000,0.000000
5ab272945542997061209601,0.000000,0.000000,0.000000,0.372917,0.217035,0.000000
5ab272f2554299340b5254cf,0.364633,0.386206,0.454993,0.321875,0.391769,0.266829
5ab27447554299722f9b4d32,0.000000,0.000000,0.000000,0.318535,0.000000,0.166753
5ab277f05542997061209615,0.000000,0.000000,0.000000,0.000000,0.416934,0.326828
5ab279b2554299449642c8b8,0.000000,0.611607,0.580357,0.549107,0.517857,0.750000
5ab27a1a5542997061209622,0.000000,0.968750,0.937500,0.906250,0.875000,0.750000
5ab27e71554299340b5254e3,0.000000,0.000000,0.000000,0.000000,0.438473,0.314331
5ab27f97554299449642c8c8,0.000000,0.401218,0.937500,0.831250,0.000000,0.000000
5ab28557554299706120964f,0.000000,0.469118,0.363567,0.444310,0.000000,0.338567
5ab287c85542997061209655,0.000000,0.000000,0.491713,0.000000,0.000000,0.000000
5ab289ee554299340b525509,0.312496,0.531586,0.000000,0.458688,0.437836,0.300092
5ab290ec5542993be8fa9951,0.256495,0.374880,0.343429,0.413429,0.381650,0.156250
5ab29358554299340b525523,0.000000,0.479891,0.449628,0.419979,0.390227,0.750000
5ab2959b5542997061209661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab296f95542997061209665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab2989d554299194fa93424,0.359263,0.000000,0.467386,0.488985,0.404886,0.750000
5ab29b9d554299545a2cf9d0,0.000000,0.000000,0.000000,0.261779,0.000000,0.000000
5ab29caf554299194fa93458,0.000000,0.501112,0.501940,0.440938,0.427032,0.185714
5ab29e07554299194fa9346a,0.271562,0.494688,0.424640,0.329309,0.330096,0.237140
5ab2a056554299194fa93481,0.385897,0.412206,0.312845,0.461801,0.410897,0.456250
5ab2a255554299295394677f,0.000000,0.376932,0.463517,0.429988,0.345833,0.875000
5ab2a48a5542992953946788,0.393734,0.000000,0.000000,0.490390,0.469857,0.474564
5ab2b5295542992953946837,0.000000,0.550980,0.494234,0.362866,0.875000,0.462481
5ab2b5e3554299545a2cfa15,0.396280,0.572321,0.396149,0.350228,0.404223,0.485178
5ab2bcbb554299166977407f,0.356531,0.408729,0.346352,0.318270,0.283104,0.260867
5ab2c0a35542991669774098,0.000000,0.968750,0.837500,0.461992,0.775000,0.750000
5ab2c4285542992953946873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab2c4a9554299545a2cfa6b,0.000000,0.968750,0.937500,0.906250,0.533703,0.750000
5ab2d24255429916697740ec,0.000000,0.000000,0.460355,0.425721,0.394925,0.276207
5ab2d27055429916697740ed,0.000000,0.968750,0.530511,0.563671,0.479687,0.750000
5ab2da16554299545a2cfaca,0.000000,0.000000,0.000000,0.437910,0.000000,0.348748
5ab2e0ea5542992953946890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab2e4935542992953946896,0.381271,0.413103,0.282159,0.248760,0.401593,0.400366
5ab2e79d55429929539468a1,0.390118,0.426992,0.290336,0.379379,0.320752,0.268583
5ab2eb4855429929539468b8,0.000000,0.312899,0.862500,0.377901,0.353095,0.000000
5ab2f0be554299545a2cfadd,0.278944,0.268750,0.413085,0.350585,0.000000,0.317614
5ab2f1175542991669774144,0.410902,0.634632,0.603382,0.572132,0.559632,0.604185
5ab2f6ca55429976abd1bbda,0.000000,0.893750,0.937500,0.806250,0.635000,0.650000
5ab2f898554299545a2cfaef,0.000000,0.000000,0.000000,0.420756,0.415628,0.280157
5ab2fdeb5542991669774177,0.000000,0.968750,0.937500,0.000000,0.968750,0.750000
5ab3060955429976abd1bc2a,0.000000,0.311035,0.397189,0.434404,0.400305,0.505942
5ab3067455429976abd1bc2b,0.000000,0.968750,0.937500,0.906250,0.562276,0.937500
5ab30797554299753aec5908,0.000000,0.968750,0.937500,0.473350,0.875000,0.650000
